Category	Subcategory	Subsystem	Role	Features
Membrane Transport	Membrane Transport - no subcategory	ECF class transporters	Substrate-specific component YkoE of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	fig|1351.508.peg.2107
Membrane Transport	Membrane Transport - no subcategory	ECF class transporters	Transmembrane component of general energizing module of ECF transporters	fig|1351.508.peg.2015
Membrane Transport	Membrane Transport - no subcategory	ECF class transporters	Substrate-specific component MtsA of methionine-regulated ECF transporter	fig|1351.508.peg.791
Membrane Transport	Membrane Transport - no subcategory	ECF class transporters	Substrate-specific component PdxU2 of predicted pyridoxin-related ECF transporter	fig|1351.508.peg.728
Iron acquisition and metabolism	Siderophores	Siderophore Anthrachelin	Iron compound ABC uptake transporter substrate-binding protein	fig|1351.508.peg.1490
Iron acquisition and metabolism	Siderophores	Siderophore Anthrachelin	Iron compound ABC uptake transporter ATP-binding protein	fig|1351.508.peg.1491
Iron acquisition and metabolism	Siderophores	Siderophore Anthrachelin	Iron compound ABC uptake transporter permease protein	fig|1351.508.peg.1492, fig|1351.508.peg.1493
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Iron acquisition in Streptococcus	Iron compound ABC uptake transporter substrate-binding protein	fig|1351.508.peg.1490
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Iron acquisition in Streptococcus	Iron compound ABC uptake transporter ATP-binding protein	fig|1351.508.peg.1491
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Iron acquisition in Streptococcus	Iron compound ABC uptake transporter permease protein	fig|1351.508.peg.1492, fig|1351.508.peg.1493
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Heme, hemin uptake and utilization systems in GramPositives	Zn-dependent hydrolase YycJ/WalJ, required for cell wall metabolism and coordination of cell division with DNA replication	fig|1351.508.peg.127
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Heme, hemin uptake and utilization systems in GramPositives	Sortase A, LPXTG specific	fig|1351.508.peg.22, fig|1351.508.peg.1466, fig|1351.508.peg.2265
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Heme, hemin uptake and utilization systems in GramPositives	Two-component sensor kinase SA14-24	fig|1351.508.peg.124
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Heme, hemin uptake and utilization systems in GramPositives	Iron compound ABC uptake transporter substrate-binding protein	fig|1351.508.peg.1490
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Heme, hemin uptake and utilization systems in GramPositives	Two-component response regulator SA14-24	fig|1351.508.peg.123
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Heme, hemin uptake and utilization systems in GramPositives	FIG039061: hypothetical protein related to heme utilization	fig|1351.508.peg.1304
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Heme, hemin uptake and utilization systems in GramPositives	Iron compound ABC uptake transporter ATP-binding protein	fig|1351.508.peg.1491
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Heme, hemin uptake and utilization systems in GramPositives	Iron compound ABC uptake transporter permease protein	fig|1351.508.peg.1492, fig|1351.508.peg.1493
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Hemin transport system	Iron compound ABC uptake transporter ATP-binding protein	fig|1351.508.peg.1491
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Similar to ribosomal large subunit pseudouridine synthase D, Bacillus subtilis YhcT type	fig|1351.508.peg.2672
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Similar to ribosomal large subunit pseudouridine synthase D, Bacillus subtilis YjbO type	fig|1351.508.peg.1117
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal small subunit pseudouridine synthase A (EC 4.2.1.70)	fig|1351.508.peg.2541, fig|1351.508.peg.2542, fig|1351.508.peg.2681
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)	fig|1351.508.peg.561
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70)	fig|1351.508.peg.383
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	tRNA pseudouridine synthase B (EC 4.2.1.70)	fig|1351.508.peg.216
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	tRNA pseudouridine synthase A (EC 4.2.1.70)	fig|1351.508.peg.1435, fig|1351.508.peg.2016
RNA Metabolism	RNA processing and modification	tRNA nucleotidyltransferase	tRNA nucleotidyltransferase (EC 2.7.7.21) (EC 2.7.7.25)	fig|1351.508.peg.400
RNA Metabolism	RNA processing and modification	Ribonucleases in Bacillus	Ribonuclease J1 (endonuclease and 5' exonuclease)	fig|1351.508.peg.1306
RNA Metabolism	RNA processing and modification	Ribonucleases in Bacillus	Ribonuclease HII (EC 3.1.26.4)	fig|1351.508.peg.493
RNA Metabolism	RNA processing and modification	Ribonucleases in Bacillus	Ribonuclease J2 (endoribonuclease in RNA processing)	fig|1351.508.peg.115
RNA Metabolism	RNA processing and modification	Ribonucleases in Bacillus	Ribonuclease HIII (EC 3.1.26.4)	fig|1351.508.peg.190
RNA Metabolism	RNA processing and modification	Ribonucleases in Bacillus	5' exoribonuclease Bsu YhaM&subsystem_name=Ribonucleases_in_Bacillus'>3'->5' exoribonuclease Bsu YhaM	fig|1351.508.peg.2667
RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	3'-to-5' exoribonuclease RNase R	fig|1351.508.peg.1168
RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	FIG146085: 3'-to-5' oligoribonuclease A, Bacillus type	fig|1351.508.peg.287
RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	Ribonuclease III (EC 3.1.26.3)	fig|1351.508.peg.1504
RNA Metabolism	RNA processing and modification	RNA methylation	FIG011178: rRNA methylase	fig|1351.508.peg.930
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (adenine37-N(6))-methyltransferase TrmN6 (EC 2.1.1.223)	fig|1351.508.peg.1093
RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA large subunit methyltransferase A (EC 2.1.1.51)	fig|1351.508.peg.1120
RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	fig|1351.508.peg.734
RNA Metabolism	RNA processing and modification	RNA methylation	16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176)	fig|1351.508.peg.1535
RNA Metabolism	RNA processing and modification	RNA methylation	LSU m5C1962 methyltransferase RlmI	fig|1351.508.peg.189
RNA Metabolism	RNA processing and modification	RNA methylation	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	fig|1351.508.peg.2429
RNA Metabolism	RNA processing and modification	RNA methylation	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)	fig|1351.508.peg.1767
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (guanine46-N7-)-methyltransferase (EC 2.1.1.33)	fig|1351.508.peg.2660
RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-)	fig|1351.508.peg.751
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)	fig|1351.508.peg.666
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207)	fig|1351.508.peg.1121
RNA Metabolism	RNA processing and modification	RNA methylation	rRNA small subunit 7-methylguanosine (m7G) methyltransferase GidB	fig|1351.508.peg.1682
RNA Metabolism	RNA processing and modification	RNA methylation	LSU m3Psi1915 methyltransferase RlmH	fig|1351.508.peg.1444
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA-specific 2-thiouridylase MnmA	fig|1351.508.peg.769
RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA small subunit methyltransferase C (EC 2.1.1.52)	fig|1351.508.peg.1952
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	fig|1351.508.peg.1001, fig|1351.508.peg.2076, fig|1351.508.peg.2375
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	Cell division protein MraZ	fig|1351.508.peg.2378
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	rRNA small subunit methyltransferase H	fig|1351.508.peg.2377
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	rRNA small subunit methyltransferase I	fig|1351.508.peg.2117
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	Cell division protein FtsL	fig|1351.508.peg.2376
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)	fig|1351.508.peg.2495
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	fig|1351.508.peg.2037
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Iron-sulfur cluster assembly ATPase protein SufC	fig|1351.508.peg.924
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA:m(5)U-54 MTase gid	fig|1351.508.peg.489
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA (guanine46-N7-)-methyltransferase (EC 2.1.1.33)	fig|1351.508.peg.2660
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)	fig|1351.508.peg.839
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	GTP cyclohydrolase I (EC 3.5.4.16) type 1	fig|1351.508.peg.1654
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Cysteine desulfurase (EC 2.8.1.7)	fig|1351.508.peg.771, fig|1351.508.peg.1213
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	FIG004453: protein YceG like	fig|1351.508.peg.1299
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Putative tRNA-m1A22 methylase	fig|1351.508.peg.294
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	LSU m3Psi1915 methyltransferase RlmH	fig|1351.508.peg.1444
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA-guanine transglycosylase (EC 2.4.2.29)	fig|1351.508.peg.2468
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA S(4)U 4-thiouridine synthase (former ThiI)	fig|1351.508.peg.1316
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	fig|1351.508.peg.1692
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	RNA binding methyltransferase FtsJ like	fig|1351.508.peg.2383
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Selenide,water dikinase (EC 2.7.9.3)	fig|1351.508.peg.1214
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA pseudouridine synthase B (EC 4.2.1.70)	fig|1351.508.peg.216
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Iron-sulfur cluster assembly protein SufD	fig|1351.508.peg.923
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	GTPase and tRNA-U34 5-formylation enzyme TrmE	fig|1351.508.peg.1693
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)	fig|1351.508.peg.666
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA dihydrouridine synthase B (EC 1.-.-.-)	fig|1351.508.peg.1614, fig|1351.508.peg.2041
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Cytidine deaminase (EC 3.5.4.5)	fig|1351.508.peg.1957
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA dimethylallyltransferase (EC 2.5.1.75)	fig|1351.508.peg.800
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	fig|1351.508.peg.922
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Iron-sulfur cluster assembly protein SufB	fig|1351.508.peg.920
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Putative cysteine desulfurase, associated with tRNA 4-thiouridine synthase	fig|1351.508.peg.2829
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA pseudouridine synthase A (EC 4.2.1.70)	fig|1351.508.peg.1435, fig|1351.508.peg.2016
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	preQ1-regulated inosine-uridine nucleoside hydrolase (EC 3.2.2.1)	fig|1351.508.peg.1195
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	fig|1351.508.peg.377, fig|1351.508.peg.1282
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	fig|1351.508.peg.686
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Hydrolase (HAD superfamily) in cluster with DUF1447	fig|1351.508.peg.183, fig|1351.508.peg.1477
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Substrate-specific component QueT (COG4708) of predicted queuosine-regulated ECF transporter	fig|1351.508.peg.613, fig|1351.508.peg.1125
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)	fig|1351.508.peg.2495
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Epoxyqueuosine (oQ) reductase QueG	fig|1351.508.peg.421
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	GTP cyclohydrolase I (EC 3.5.4.16) type 1	fig|1351.508.peg.1654
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	tRNA-guanine transglycosylase (EC 2.4.2.29)	fig|1351.508.peg.2468
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Substrate-specific component STY3230 of queuosine-regulated ECF transporter	fig|1351.508.peg.1194
RNA Metabolism	RNA processing and modification	Ribonuclease H	Ribonuclease HI, Bacillus nonfunctional homolog	fig|1351.508.peg.567
RNA Metabolism	RNA processing and modification	Ribonuclease H	Ribonuclease HII (EC 3.1.26.4)	fig|1351.508.peg.493
RNA Metabolism	RNA processing and modification	Ribonuclease H	Ribonuclease HIII (EC 3.1.26.4)	fig|1351.508.peg.190
RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	GTPase and tRNA-U34 5-formylation enzyme TrmE	fig|1351.508.peg.1693
RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	fig|1351.508.peg.1692
RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	Cysteine desulfurase (EC 2.8.1.7)	fig|1351.508.peg.771, fig|1351.508.peg.1213
RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	fig|1351.508.peg.922
RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	Putative cysteine desulfurase, associated with tRNA 4-thiouridine synthase	fig|1351.508.peg.2829
RNA Metabolism	RNA processing and modification	tRNA processing	Ribonuclease P protein component (EC 3.1.26.5)	fig|1351.508.peg.1719
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	fig|1351.508.peg.2037
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA pseudouridine synthase B (EC 4.2.1.70)	fig|1351.508.peg.216
RNA Metabolism	RNA processing and modification	tRNA processing	Ribonuclease Z (EC 3.1.26.11)	fig|1351.508.peg.532
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)	fig|1351.508.peg.839
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA dimethylallyltransferase (EC 2.5.1.75)	fig|1351.508.peg.800
RNA Metabolism	RNA processing and modification	tRNA processing	Ribonuclease PH (EC 2.7.7.56)	fig|1351.508.peg.54
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA pseudouridine synthase A (EC 4.2.1.70)	fig|1351.508.peg.1435, fig|1351.508.peg.2016
RNA Metabolism	Transcription	Transcription initiation, bacterial sigma factors	RNA polymerase sigma-54 factor RpoN	fig|1351.508.peg.2571
RNA Metabolism	Transcription	Transcription initiation, bacterial sigma factors	RNA polymerase sigma factor SigV	fig|1351.508.peg.1590
RNA Metabolism	Transcription	Transcription initiation, bacterial sigma factors	RNA polymerase sigma factor RpoD	fig|1351.508.peg.367
RNA Metabolism	Transcription	Transcription initiation, bacterial sigma factors	RNA polymerase sporulation specific sigma factor SigH	fig|1351.508.peg.1769
RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)	fig|1351.508.peg.77
RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	fig|1351.508.peg.2009
RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	fig|1351.508.peg.1630
RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	fig|1351.508.peg.1539
RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	fig|1351.508.peg.1631
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription termination protein NusB	fig|1351.508.peg.2388
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription accessory protein (S1 RNA-binding domain)	fig|1351.508.peg.235
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription elongation factor GreA	fig|1351.508.peg.1297
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription termination factor Rho	fig|1351.508.peg.101
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription antitermination protein NusG	fig|1351.508.peg.2148
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription-repair coupling factor	fig|1351.508.peg.2031
RNA Metabolism	Transcription	Transcription factors bacterial	ribosomal protein L7Ae family protein	fig|1351.508.peg.196
RNA Metabolism	Transcription	Transcription factors bacterial	COG2740: Predicted nucleic-acid-binding protein implicated in transcription termination	fig|1351.508.peg.195
RNA Metabolism	Transcription	Transcription factors bacterial	FIG000325: clustered with transcription termination protein NusA	fig|1351.508.peg.193
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription termination protein NusA	fig|1351.508.peg.194
RNA Metabolism	Transcription	Rrf2 family transcriptional regulators	Rrf2 family transcriptional regulator, group III	fig|1351.508.peg.1584
RNA Metabolism	RNA Metabolism - no subcategory	Group II intron-associated genes	Retron-type RNA-directed DNA polymerase (EC 2.7.7.49)	fig|1351.508.peg.1322, fig|1351.508.peg.1926, fig|1351.508.peg.2237
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Nucleoside diphosphate kinase (EC 2.7.4.6)	fig|1351.508.peg.2331
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Uridine kinase (EC 2.7.1.48) [C1]	fig|1351.508.peg.2538
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Thymidylate kinase (EC 2.7.4.9)	fig|1351.508.peg.2112
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Cytosine deaminase (EC 3.5.4.1)	fig|1351.508.peg.2245, fig|1351.508.peg.2246, fig|1351.508.peg.2807, fig|1351.508.peg.2819
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Thioredoxin reductase (EC 1.8.1.9)	fig|1351.508.peg.254, fig|1351.508.peg.1283
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)	fig|1351.508.peg.1955
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Cytidylate kinase (EC 2.7.4.25)	fig|1351.508.peg.390
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Thymidine kinase (EC 2.7.1.21)	fig|1351.508.peg.1220
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Purine nucleoside phosphorylase (EC 2.4.2.1)	fig|1351.508.peg.1965, fig|1351.508.peg.1966
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	5'-nucleotidase (EC 3.1.3.5)	fig|1351.508.peg.1777, fig|1351.508.peg.1779
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Thymidylate synthase (EC 2.1.1.45)	fig|1351.508.peg.419
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Cytidine deaminase (EC 3.5.4.5)	fig|1351.508.peg.1957
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	Uracil phosphoribosyltransferase (EC 2.4.2.9)	fig|1351.508.peg.560, fig|1351.508.peg.1225
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	fig|1351.508.peg.1285, fig|1351.508.peg.1777, fig|1351.508.peg.1779
Nucleosides and Nucleotides	Pyrimidines	pyrimidine conversions	CTP synthase (EC 6.3.4.2)	fig|1351.508.peg.78
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Uracil permease	fig|1351.508.peg.559
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	fig|1351.508.peg.552
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	fig|1351.508.peg.554
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Aspartate carbamoyltransferase (EC 2.1.3.2)	fig|1351.508.peg.558
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Dihydroorotate dehydrogenase, catalytic subunit (EC 1.3.3.1)	fig|1351.508.peg.553, fig|1351.508.peg.1261
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	fig|1351.508.peg.556
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Orotate phosphoribosyltransferase (EC 2.4.2.10)	fig|1351.508.peg.551
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	fig|1351.508.peg.555
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Uracil phosphoribosyltransferase (EC 2.4.2.9)	fig|1351.508.peg.560, fig|1351.508.peg.1225
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Dihydroorotase (EC 3.5.2.3)	fig|1351.508.peg.557
Nucleosides and Nucleotides	Pyrimidines	De Novo Pyrimidine Synthesis	Pyrimidine operon regulatory protein PyrR	fig|1351.508.peg.560
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	fig|1351.508.peg.616
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	IMP cyclohydrolase (EC 3.5.4.10)	fig|1351.508.peg.617
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Amidophosphoribosyltransferase (EC 2.4.2.14)	fig|1351.508.peg.620
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	fig|1351.508.peg.772, fig|1351.508.peg.1572
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)	fig|1351.508.peg.626
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	fig|1351.508.peg.618
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	fig|1351.508.peg.624
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	PurR: transcription regulator associated with purine metabolism	fig|1351.508.peg.1775
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Adenylosuccinate lyase (EC 4.3.2.2)	fig|1351.508.peg.896
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	fig|1351.508.peg.619
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	fig|1351.508.peg.617
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)	fig|1351.508.peg.623
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)	fig|1351.508.peg.621
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylaminoimidazole carboxylase ATPase subunit (EC 4.1.1.21)	fig|1351.508.peg.625, fig|1351.508.peg.897
Nucleosides and Nucleotides	Purines	De Novo Purine Biosynthesis	Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)	fig|1351.508.peg.622
Nucleosides and Nucleotides	Purines	Xanthine Metabolism in Bacteria	Xanthine phosphoribosyltransferase (EC 2.4.2.22)	fig|1351.508.peg.899
Nucleosides and Nucleotides	Purines	Xanthine Metabolism in Bacteria	Xanthine permease	fig|1351.508.peg.898, fig|1351.508.peg.956, fig|1351.508.peg.1208
Nucleosides and Nucleotides	Purines	Purine Utilization	Xanthine/uracil/thiamine/ascorbate permease family protein	fig|1351.508.peg.1369, fig|1351.508.peg.2326
Nucleosides and Nucleotides	Purines	Purine Utilization	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family	fig|1351.508.peg.1210
Nucleosides and Nucleotides	Purines	Purine Utilization	Xanthine permease	fig|1351.508.peg.898, fig|1351.508.peg.956, fig|1351.508.peg.1208
Nucleosides and Nucleotides	Purines	Purine Utilization	Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4)	fig|1351.508.peg.1211
Nucleosides and Nucleotides	Purines	Purine Utilization	Cytosine/purine/uracil/thiamine/allantoin permease family protein	fig|1351.508.peg.1662
Nucleosides and Nucleotides	Purines	Purine Utilization	Guanine deaminase (EC 3.5.4.3)	fig|1351.508.peg.957
Nucleosides and Nucleotides	Purines	Purine conversions	preQ1-regulated inosine-uridine nucleoside hydrolase (EC 3.2.2.1)	fig|1351.508.peg.1195
Nucleosides and Nucleotides	Purines	Purine conversions	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2)	fig|1351.508.peg.702, fig|1351.508.peg.1949
Nucleosides and Nucleotides	Purines	Purine conversions	Adenylosuccinate synthetase (EC 6.3.4.4)	fig|1351.508.peg.1736
Nucleosides and Nucleotides	Purines	Purine conversions	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)	fig|1351.508.peg.64, fig|1351.508.peg.1675
Nucleosides and Nucleotides	Purines	Purine conversions	GMP reductase (EC 1.7.1.7)	fig|1351.508.peg.955
