Category	Subcategory	Subsystem	Role	Features
Potassium metabolism	Potassium metabolism - no subcategory	Potassium homeostasis	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)	fig|1796613.7.peg.2669
Potassium metabolism	Potassium metabolism - no subcategory	Hyperosmotic potassium uptake	Trk system potassium uptake protein TrkA	fig|1796613.7.peg.1225, fig|1796613.7.peg.1785
Potassium metabolism	Potassium metabolism - no subcategory	Hyperosmotic potassium uptake	Potassium uptake protein TrkH	fig|1796613.7.peg.1786
Miscellaneous	Plant-Prokaryote DOE project	Iron-sulfur cluster assembly	PaaD-like protein (DUF59) involved in Fe-S cluster assembly	fig|1796613.7.peg.3075
Miscellaneous	Plant-Prokaryote DOE project	Iron-sulfur cluster assembly	Thiamin biosynthesis lipoprotein ApbE	fig|1796613.7.peg.892, fig|1796613.7.peg.1332
Miscellaneous	Plant-Prokaryote DOE project	Iron-sulfur cluster assembly	Sulfur acceptor protein SufE for iron-sulfur cluster assembly	fig|1796613.7.peg.3648
Miscellaneous	Plant-Prokaryote DOE project	Iron-sulfur cluster assembly	Ferritin-like protein 2	fig|1796613.7.peg.676
Miscellaneous	Plant-Prokaryote DOE project	Iron-sulfur cluster assembly	Iron-sulfur cluster assembly protein SufD	fig|1796613.7.peg.3382
Miscellaneous	Plant-Prokaryote DOE project	Iron-sulfur cluster assembly	Iron-sulfur cluster assembly ATPase protein SufC	fig|1796613.7.peg.3381
Miscellaneous	Plant-Prokaryote DOE project	Iron-sulfur cluster assembly	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	fig|1796613.7.peg.3383
Miscellaneous	Plant-Prokaryote DOE project	Iron-sulfur cluster assembly	Iron-sulfur cluster assembly protein SufB	fig|1796613.7.peg.3380
Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	Phosphoglycerate mutase (EC 5.4.2.1)	fig|1796613.7.peg.433
Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	Periplasmic septal ring factor with murein hydrolase activity EnvC/YibP	fig|1796613.7.peg.3436
Miscellaneous	Miscellaneous - no subcategory	Phosphoglycerate mutase protein family	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)	fig|1796613.7.peg.3400
Miscellaneous	Miscellaneous - no subcategory	Muconate lactonizing enzyme family	L-alanyl-gamma-D-glutamyl-L-diamino acid endopeptidase	fig|1796613.7.peg.4148
Miscellaneous	Miscellaneous - no subcategory	Muconate lactonizing enzyme family	O-succinylbenzoate synthase (EC 4.2.1.113)	fig|1796613.7.peg.2700
Miscellaneous	Miscellaneous - no subcategory	Broadly distributed proteins not in subsystems	YbbM seven transmembrane helix protein	fig|1796613.7.peg.456
Miscellaneous	Miscellaneous - no subcategory	Broadly distributed proteins not in subsystems	UPF0028 protein YchK	fig|1796613.7.peg.3924
Miscellaneous	Miscellaneous - no subcategory	Broadly distributed proteins not in subsystems	YbbL ABC transporter ATP-binding protein	fig|1796613.7.peg.455
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraB	fig|1796613.7.peg.157, fig|1796613.7.peg.1464, fig|1796613.7.peg.1465, fig|1796613.7.peg.2279, fig|1796613.7.peg.2280, fig|1796613.7.peg.2594, fig|1796613.7.peg.3549, fig|1796613.7.peg.3696
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraN	fig|1796613.7.peg.98, fig|1796613.7.peg.146, fig|1796613.7.peg.1478, fig|1796613.7.peg.2580, fig|1796613.7.peg.2582, fig|1796613.7.peg.3565
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraG	fig|1796613.7.peg.109, fig|1796613.7.peg.153, fig|1796613.7.peg.1469, fig|1796613.7.peg.1471, fig|1796613.7.peg.2589, fig|1796613.7.peg.3556, fig|1796613.7.peg.3558
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraA	fig|1796613.7.peg.158, fig|1796613.7.peg.1463, fig|1796613.7.peg.2595, fig|1796613.7.peg.3548
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraM	fig|1796613.7.peg.100, fig|1796613.7.peg.147, fig|1796613.7.peg.1477, fig|1796613.7.peg.2583, fig|1796613.7.peg.3564
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraJ	fig|1796613.7.peg.150, fig|1796613.7.peg.1474, fig|1796613.7.peg.2586, fig|1796613.7.peg.3561
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraE	fig|1796613.7.peg.111, fig|1796613.7.peg.155, fig|1796613.7.peg.2591
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Putative conjugative transposon mobilization protein BF0132	fig|1796613.7.peg.161, fig|1796613.7.peg.2598, fig|1796613.7.peg.3546
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Putative mobilization protein BF0133	fig|1796613.7.peg.95, fig|1796613.7.peg.162, fig|1796613.7.peg.1459, fig|1796613.7.peg.2599, fig|1796613.7.peg.2724, fig|1796613.7.peg.2726, fig|1796613.7.peg.3545
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraO	fig|1796613.7.peg.145, fig|1796613.7.peg.1479, fig|1796613.7.peg.2579, fig|1796613.7.peg.3566
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraC	fig|1796613.7.peg.2593
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraL	fig|1796613.7.peg.148, fig|1796613.7.peg.1476
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraK	fig|1796613.7.peg.103, fig|1796613.7.peg.149, fig|1796613.7.peg.1475, fig|1796613.7.peg.2585, fig|1796613.7.peg.3562
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraI	fig|1796613.7.peg.151, fig|1796613.7.peg.1473, fig|1796613.7.peg.2587, fig|1796613.7.peg.3560
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraH	fig|1796613.7.peg.152, fig|1796613.7.peg.1472, fig|1796613.7.peg.2588
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	hypothetical protein clusted with conjugative transposons, BF0131	fig|1796613.7.peg.160, fig|1796613.7.peg.1270, fig|1796613.7.peg.1461, fig|1796613.7.peg.2282, fig|1796613.7.peg.2597, fig|1796613.7.peg.3547, fig|1796613.7.peg.3695
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraQ	fig|1796613.7.peg.144, fig|1796613.7.peg.1481, fig|1796613.7.peg.2577, fig|1796613.7.peg.3568
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraD	fig|1796613.7.peg.156, fig|1796613.7.peg.1466, fig|1796613.7.peg.2592, fig|1796613.7.peg.3551
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraF	fig|1796613.7.peg.154, fig|1796613.7.peg.1468, fig|1796613.7.peg.2590, fig|1796613.7.peg.3555
Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage replication	DNA polymerase III alpha subunit (EC 2.7.7.7)	fig|1796613.7.peg.2219, fig|1796613.7.peg.4124
Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage replication	DNA helicase, phage-associated	fig|1796613.7.peg.365
Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail fiber proteins	Phage tail fiber protein	fig|1796613.7.peg.1935
Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage DNA synthesis	DNA adenine methyltransferase, phage-associated	fig|1796613.7.peg.101
Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	IbrA and IbrB: co-activators of prophage gene expression	Co-activator of prophage gene expression IbrB	fig|1796613.7.peg.24
Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	IbrA and IbrB: co-activators of prophage gene expression	Co-activator of prophage gene expression IbrA	fig|1796613.7.peg.25
Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages, Transposable elements, Plasmids - no subcategory	Integrons	Integron integrase IntIPac	fig|1796613.7.peg.2769
Membrane Transport	ABC transporters	ABC transporter alkylphosphonate (TC 3.A.1.9.1)	Phosphonate ABC transporter phosphate-binding periplasmic component (TC 3.A.1.9.1)	fig|1796613.7.peg.2268
Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	fig|1796613.7.peg.415
Membrane Transport	Protein translocation across cytoplasmic membrane	Bacterial signal recognition particle (SRP)	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)	fig|1796613.7.peg.492
Membrane Transport	Protein translocation across cytoplasmic membrane	Twin-arginine translocation system	Twin-arginine translocation protein TatC	fig|1796613.7.peg.1780
Membrane Transport	Protein translocation across cytoplasmic membrane	Twin-arginine translocation system	Twin-arginine translocation protein TatA	fig|1796613.7.peg.1781
Membrane Transport	Cation transporters	Magnesium transport	Magnesium and cobalt efflux protein CorC	fig|1796613.7.peg.593, fig|1796613.7.peg.1566, fig|1796613.7.peg.2684
Membrane Transport	Cation transporters	Copper Transport System	Copper-translocating P-type ATPase (EC 3.6.3.4)	fig|1796613.7.peg.202, fig|1796613.7.peg.3630
Membrane Transport	Uni- Sym- and Antiporters	Proton-dependent Peptide Transporters	Di-/tripeptide transporter	fig|1796613.7.peg.3947, fig|1796613.7.peg.3990
Membrane Transport	Uni- Sym- and Antiporters	NhaA, NhaD and Sodium-dependent phosphate transporters	Na+/H+ antiporter NhaA type	fig|1796613.7.peg.3743
Membrane Transport	Uni- Sym- and Antiporters	NhaA, NhaD and Sodium-dependent phosphate transporters	Sodium-dependent phosphate transporter	fig|1796613.7.peg.3642
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	TPR domain protein, putative component of TonB system	fig|1796613.7.peg.163, fig|1796613.7.peg.252
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	4-hydroxybenzoyl-CoA thioesterase family active site	fig|1796613.7.peg.835
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Ferric siderophore transport system, periplasmic binding protein TonB	fig|1796613.7.peg.268, fig|1796613.7.peg.1107, fig|1796613.7.peg.1199, fig|1796613.7.peg.1652, fig|1796613.7.peg.2073
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Ferric siderophore transport system, biopolymer transport protein ExbB	fig|1796613.7.peg.270, fig|1796613.7.peg.2069
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	TonB-dependent receptor	fig|1796613.7.peg.13, fig|1796613.7.peg.51, fig|1796613.7.peg.166, fig|1796613.7.peg.238, fig|1796613.7.peg.287, fig|1796613.7.peg.796, fig|1796613.7.peg.798, fig|1796613.7.peg.846, fig|1796613.7.peg.894, fig|1796613.7.peg.903, fig|1796613.7.peg.919, fig|1796613.7.peg.1031, fig|1796613.7.peg.1041, fig|1796613.7.peg.1231, fig|1796613.7.peg.1595, fig|1796613.7.peg.1641, fig|1796613.7.peg.1737, fig|1796613.7.peg.1739, fig|1796613.7.peg.1829, fig|1796613.7.peg.2081, fig|1796613.7.peg.2106, fig|1796613.7.peg.2108, fig|1796613.7.peg.2189, fig|1796613.7.peg.2263, fig|1796613.7.peg.2442, fig|1796613.7.peg.2455, fig|1796613.7.peg.2649, fig|1796613.7.peg.2868, fig|1796613.7.peg.2938, fig|1796613.7.peg.2972, fig|1796613.7.peg.2990, fig|1796613.7.peg.3021, fig|1796613.7.peg.3040, fig|1796613.7.peg.3042, fig|1796613.7.peg.3068, fig|1796613.7.peg.3141, fig|1796613.7.peg.3157, fig|1796613.7.peg.3200, fig|1796613.7.peg.3282, fig|1796613.7.peg.3288, fig|1796613.7.peg.3290, fig|1796613.7.peg.3307, fig|1796613.7.peg.3309, fig|1796613.7.peg.3386, fig|1796613.7.peg.3454, fig|1796613.7.peg.3497, fig|1796613.7.peg.3674, fig|1796613.7.peg.4041, fig|1796613.7.peg.4132
Membrane Transport	Membrane Transport - no subcategory	Ton and Tol transport systems	Biopolymer transport protein ExbD/TolR	fig|1796613.7.peg.269, fig|1796613.7.peg.1198
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Hemin transport system	Outer membrane receptor proteins, mostly Fe transport	fig|1796613.7.peg.1088, fig|1796613.7.peg.2333
Iron acquisition and metabolism	Iron acquisition and metabolism - no subcategory	Hemin transport system	Ferric siderophore transport system, periplasmic binding protein TonB	fig|1796613.7.peg.268, fig|1796613.7.peg.1107, fig|1796613.7.peg.1199, fig|1796613.7.peg.1652, fig|1796613.7.peg.2073
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase A (EC 4.2.1.70)	fig|1796613.7.peg.1402
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)	fig|1796613.7.peg.3087
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Similar to tRNA pseudouridine synthase C, group TruC1	fig|1796613.7.peg.3131
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)	fig|1796613.7.peg.3777
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70)	fig|1796613.7.peg.314
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	tRNA pseudouridine synthase B (EC 4.2.1.70)	fig|1796613.7.peg.3182
RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	tRNA pseudouridine synthase A (EC 4.2.1.70)	fig|1796613.7.peg.1673
RNA Metabolism	RNA processing and modification	tRNA nucleotidyltransferase	tRNA nucleotidyltransferase (EC 2.7.7.21) (EC 2.7.7.25)	fig|1796613.7.peg.2035
RNA Metabolism	RNA processing and modification	Methylthiotransferases	tRNA-t(6)A37 methylthiotransferase	fig|1796613.7.peg.2168
RNA Metabolism	RNA processing and modification	Methylthiotransferases	tRNA-i(6)A37 methylthiotransferase	fig|1796613.7.peg.732
RNA Metabolism	RNA processing and modification	Methylthiotransferases	Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase	fig|1796613.7.peg.493
RNA Metabolism	RNA processing and modification	RNA 3'-terminal phosphate cyclase	RNA-2',3'-PO4:RNA-5'-OH ligase	fig|1796613.7.peg.622
RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	fig|1796613.7.peg.589
RNA Metabolism	RNA processing and modification	RNA processing and degradation, bacterial	3'-to-5' exoribonuclease RNase R	fig|1796613.7.peg.830
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (guanosine(18)-2'-O)-methyltransferase (EC 2.1.1.34)	fig|1796613.7.peg.3942
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (adenine37-N(6))-methyltransferase TrmN6 (EC 2.1.1.223)	fig|1796613.7.peg.437
RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	fig|1796613.7.peg.1611
RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA large subunit methyltransferase F (EC 2.1.1.51)	fig|1796613.7.peg.2707
RNA Metabolism	RNA processing and modification	RNA methylation	LSU m5C1962 methyltransferase RlmI	fig|1796613.7.peg.1608
RNA Metabolism	RNA processing and modification	RNA methylation	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	fig|1796613.7.peg.1810
RNA Metabolism	RNA processing and modification	RNA methylation	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)	fig|1796613.7.peg.689
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (guanine46-N7-)-methyltransferase (EC 2.1.1.33)	fig|1796613.7.peg.292
RNA Metabolism	RNA processing and modification	RNA methylation	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-)	fig|1796613.7.peg.1564
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)	fig|1796613.7.peg.468
RNA Metabolism	RNA processing and modification	RNA methylation	rRNA small subunit 7-methylguanosine (m7G) methyltransferase GidB	fig|1796613.7.peg.207
RNA Metabolism	RNA processing and modification	RNA methylation	LSU m3Psi1915 methyltransferase RlmH	fig|1796613.7.peg.550
RNA Metabolism	RNA processing and modification	RNA methylation	tRNA-specific 2-thiouridylase MnmA	fig|1796613.7.peg.298, fig|1796613.7.peg.2679, fig|1796613.7.peg.3328
RNA Metabolism	RNA processing and modification	RNA methylation	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)	fig|1796613.7.peg.219
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	Penicillin-binding protein 2 (PBP-2)	fig|1796613.7.peg.3169
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	fig|1796613.7.peg.3422
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	Cell division protein MraZ	fig|1796613.7.peg.3425
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	rRNA small subunit methyltransferase H	fig|1796613.7.peg.3424
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	rRNA small subunit methyltransferase I	fig|1796613.7.peg.2269
RNA Metabolism	RNA processing and modification	16S rRNA modification within P site of ribosome	Cell division protein FtsL	fig|1796613.7.peg.3423
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	FIG137478: Hypothetical protein	fig|1796613.7.peg.461
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA (guanosine(18)-2'-O)-methyltransferase (EC 2.1.1.34)	fig|1796613.7.peg.3942
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Ribosomal large subunit pseudouridine synthase A (EC 4.2.1.70)	fig|1796613.7.peg.1402
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA(Cytosine32)-2-thiocytidine synthetase	fig|1796613.7.peg.1336
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)	fig|1796613.7.peg.230, fig|1796613.7.peg.3183
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	fig|1796613.7.peg.410
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Iron-sulfur cluster assembly ATPase protein SufC	fig|1796613.7.peg.3381
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA (guanine46-N7-)-methyltransferase (EC 2.1.1.33)	fig|1796613.7.peg.292
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)	fig|1796613.7.peg.2223, fig|1796613.7.peg.2521
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Queuosine Biosynthesis QueC ATPase	fig|1796613.7.peg.548
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	GTP cyclohydrolase I (EC 3.5.4.16) type 1	fig|1796613.7.peg.258
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	FIG004453: protein YceG like	fig|1796613.7.peg.2464
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	LSU m3Psi1915 methyltransferase RlmH	fig|1796613.7.peg.550
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA-guanine transglycosylase (EC 2.4.2.29)	fig|1796613.7.peg.435
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Queuosine Biosynthesis QueE Radical SAM	fig|1796613.7.peg.1515
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Queuosine biosynthesis QueD, PTPS-I	fig|1796613.7.peg.1516
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA-i(6)A37 methylthiotransferase	fig|1796613.7.peg.732
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	fig|1796613.7.peg.3228
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA pseudouridine synthase B (EC 4.2.1.70)	fig|1796613.7.peg.3182
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Iron-sulfur cluster assembly protein SufD	fig|1796613.7.peg.3382
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	GTPase and tRNA-U34 5-formylation enzyme TrmE	fig|1796613.7.peg.1342
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA dihydrouridine synthase B (EC 1.-.-.-)	fig|1796613.7.peg.833
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)	fig|1796613.7.peg.468
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Cytidine deaminase (EC 3.5.4.5)	fig|1796613.7.peg.577
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA dimethylallyltransferase (EC 2.5.1.75)	fig|1796613.7.peg.1615, fig|1796613.7.peg.1695
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	fig|1796613.7.peg.3383
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	Iron-sulfur cluster assembly protein SufB	fig|1796613.7.peg.3380
RNA Metabolism	RNA processing and modification	tRNA modification Bacteria	tRNA pseudouridine synthase A (EC 4.2.1.70)	fig|1796613.7.peg.1673
RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	GTPase and tRNA-U34 5-formylation enzyme TrmE	fig|1796613.7.peg.1342
RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	fig|1796613.7.peg.3228
RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	fig|1796613.7.peg.3383
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Queuosine biosynthesis QueD, PTPS-I	fig|1796613.7.peg.1516
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Queuosine Biosynthesis QueE Radical SAM	fig|1796613.7.peg.1515
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	fig|1796613.7.peg.1565, fig|1796613.7.peg.3148
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	fig|1796613.7.peg.1028
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Hydrolase (HAD superfamily) in cluster with DUF1447	fig|1796613.7.peg.866, fig|1796613.7.peg.1757
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Putative preQ0 transporter	fig|1796613.7.peg.547
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)	fig|1796613.7.peg.230, fig|1796613.7.peg.3183
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Permease of the drug/metabolite transporter (DMT) superfamily	fig|1796613.7.peg.776, fig|1796613.7.peg.1803, fig|1796613.7.peg.2244
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	GTP cyclohydrolase I (EC 3.5.4.16) type 1	fig|1796613.7.peg.258
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	Queuosine Biosynthesis QueC ATPase	fig|1796613.7.peg.548
RNA Metabolism	RNA processing and modification	Queuosine-Archaeosine Biosynthesis	tRNA-guanine transglycosylase (EC 2.4.2.29)	fig|1796613.7.peg.435
RNA Metabolism	RNA processing and modification	Ribonuclease H	Ribonuclease HII (EC 3.1.26.4)	fig|1796613.7.peg.3390
RNA Metabolism	RNA processing and modification	Ribonuclease H	Ribonuclease HI-related protein 3	fig|1796613.7.peg.3365
RNA Metabolism	RNA processing and modification	tRNA processing	Ribonuclease P protein component (EC 3.1.26.5)	fig|1796613.7.peg.3190
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA-i(6)A37 methylthiotransferase	fig|1796613.7.peg.732
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	fig|1796613.7.peg.410
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA pseudouridine synthase B (EC 4.2.1.70)	fig|1796613.7.peg.3182
RNA Metabolism	RNA processing and modification	tRNA processing	Ribonuclease Z (EC 3.1.26.11)	fig|1796613.7.peg.1585
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)	fig|1796613.7.peg.2223, fig|1796613.7.peg.2521
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA dimethylallyltransferase (EC 2.5.1.75)	fig|1796613.7.peg.1615, fig|1796613.7.peg.1695
RNA Metabolism	RNA processing and modification	tRNA processing	tRNA pseudouridine synthase A (EC 4.2.1.70)	fig|1796613.7.peg.1673
RNA Metabolism	Transcription	Transcription initiation, bacterial sigma factors	RNA polymerase sigma-54 factor RpoN	fig|1796613.7.peg.3638
RNA Metabolism	Transcription	Transcription initiation, bacterial sigma factors	RNA polymerase sigma factor RpoD	fig|1796613.7.peg.4146
RNA Metabolism	Transcription	Transcription initiation, bacterial sigma factors	RNA polymerase sigma-70 factor	fig|1796613.7.peg.518, fig|1796613.7.peg.764, fig|1796613.7.peg.1593
RNA Metabolism	Transcription	Transcription initiation, bacterial sigma factors	RNA polymerase sigma factor RpoE	fig|1796613.7.peg.2058
RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	fig|1796613.7.peg.1167
RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	fig|1796613.7.peg.1135
RNA Metabolism	Transcription	RNA polymerase bacterial	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	fig|1796613.7.peg.1134
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription termination protein NusB	fig|1796613.7.peg.1305
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription accessory protein (S1 RNA-binding domain)	fig|1796613.7.peg.2418
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription elongation factor GreA	fig|1796613.7.peg.3655
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription termination factor Rho	fig|1796613.7.peg.412
RNA Metabolism	Transcription	Transcription factors bacterial	Transcription antitermination protein NusG	fig|1796613.7.peg.1129
