Category	Subcategory	Subsystem	Role	Features
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L35p	fig|1496.1.peg.1967
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L19p	fig|1496.1.peg.33
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L36p	fig|1496.1.peg.3627
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L31p	fig|1496.1.peg.1142
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L33p	fig|1496.1.peg.3135
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L32p	fig|1496.1.peg.219
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L20p	fig|1496.1.peg.1966
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L17p	fig|1496.1.peg.3622
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L6p (L9e)	fig|1496.1.peg.3637
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L21p	fig|1496.1.peg.235
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L24p (L26e)	fig|1496.1.peg.3641
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L29p (L35e)	fig|1496.1.peg.3644
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L27p	fig|1496.1.peg.233
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L30p (L7e)	fig|1496.1.peg.3634
Protein Metabolism	Protein biosynthesis	Ribosome LSU bacterial	LSU ribosomal protein L4p (L1e)	fig|1496.1.peg.3651
Protein Metabolism	Protein biosynthesis	Programmed frameshift	programmed frameshift-containing	fig|1496.1.peg.3943
Protein Metabolism	Protein biosynthesis	Programmed frameshift	Peptide chain release factor 2 unshifted fragment	fig|1496.1.peg.3944
Protein Metabolism	Protein biosynthesis	Programmed frameshift	Peptide chain release factor 2	fig|1496.1.peg.3943
Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Ribosome recycling factor	fig|1496.1.peg.3189
Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	fig|1496.1.peg.3108
Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Peptide deformylase (EC 3.5.1.88)	fig|1496.1.peg.2161, fig|1496.1.peg.3052
Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	tmRNA-binding protein SmpB	fig|1496.1.peg.783
Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Protein with similarity to RtcB	fig|1496.1.peg.3180
Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Peptide chain release factor 1	fig|1496.1.peg.1139
Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Methionine aminopeptidase (EC 3.4.11.18)	fig|1496.1.peg.3321, fig|1496.1.peg.3630
Protein Metabolism	Protein biosynthesis	Translation termination factors bacterial	Peptide chain release factor 2	fig|1496.1.peg.3943
Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	fig|1496.1.peg.38
Protein Metabolism	Protein biosynthesis	Universal GTPases	GTP-binding protein EngA	fig|1496.1.peg.2210
Protein Metabolism	Protein biosynthesis	Universal GTPases	GTP-binding protein HflX	fig|1496.1.peg.1859, fig|1496.1.peg.2652
Protein Metabolism	Protein biosynthesis	Universal GTPases	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)	fig|1496.1.peg.135
Protein Metabolism	Protein biosynthesis	Universal GTPases	50S ribosomal subunit maturation GTPase RbgA (B. subtilis YlqF)	fig|1496.1.peg.32
Protein Metabolism	Protein biosynthesis	Universal GTPases	GTP-binding protein TypA/BipA	fig|1496.1.peg.3213
Protein Metabolism	Protein biosynthesis	Universal GTPases	Translation elongation factor LepA	fig|1496.1.peg.78
Protein Metabolism	Protein biosynthesis	Universal GTPases	Translation initiation factor 2	fig|1496.1.peg.3423
Protein Metabolism	Protein biosynthesis	Universal GTPases	Ribosome small subunit-stimulated GTPase EngC	fig|1496.1.peg.2152
Protein Metabolism	Protein biosynthesis	Universal GTPases	Probable GTPase related to EngC	fig|1496.1.peg.1008
Protein Metabolism	Protein biosynthesis	Universal GTPases	Translation elongation factor G	fig|1496.1.peg.3123
Protein Metabolism	Protein biosynthesis	Universal GTPases	GTP-binding protein Era	fig|1496.1.peg.2408
Protein Metabolism	Protein biosynthesis	Universal GTPases	GTPase and tRNA-U34 5-formylation enzyme TrmE	fig|1496.1.peg.3681
Protein Metabolism	Protein biosynthesis	Universal GTPases	GTP-binding and nucleic acid-binding protein YchF	fig|1496.1.peg.2240
Protein Metabolism	Protein biosynthesis	Universal GTPases	Translation elongation factor Tu	fig|1496.1.peg.3122, fig|1496.1.peg.3136, fig|1496.1.peg.3654, fig|1496.1.peg.91
Protein Metabolism	Protein biosynthesis	Universal GTPases	GTP-binding protein Obg	fig|1496.1.peg.232
Protein Metabolism	Protein biosynthesis	Universal GTPases	GTP-binding protein EngB	fig|1496.1.peg.935
Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor G	fig|1496.1.peg.3123
Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor LepA	fig|1496.1.peg.78
Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Tu	fig|1496.1.peg.3122, fig|1496.1.peg.3136, fig|1496.1.peg.3654, fig|1496.1.peg.91
Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor Ts	fig|1496.1.peg.3187
Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor P	fig|1496.1.peg.140
Protein Metabolism	Protein biosynthesis	Translation elongation factors bacterial	Translation elongation factor G-related protein	fig|1496.1.peg.127
Protein Metabolism	Protein biosynthesis	tRNA aminoacylation, Thr	Threonyl-tRNA synthetase (EC 6.1.1.3)	fig|1496.1.peg.1602
Protein Metabolism	Protein biosynthesis	Translation elongation factor G family	Translation elongation factor G	fig|1496.1.peg.3123
Protein Metabolism	Protein biosynthesis	Translation elongation factor G family	Tetracycline resistance protein TetM	fig|1496.1.peg.397
Protein Metabolism	Protein biosynthesis	Translation elongation factor G family	Translation elongation factor G-related protein	fig|1496.1.peg.127
Protein Metabolism	Protein biosynthesis	tRNA aminoacylation, Glu and Gln	Glutamyl-tRNA synthetase (EC 6.1.1.17)	fig|1496.1.peg.98
Protein Metabolism	Protein biosynthesis	tRNA aminoacylation, Glu and Gln	Glutaminyl-tRNA synthetase (EC 6.1.1.18)	fig|1496.1.peg.2720
Protein Metabolism	Protein biosynthesis	tRNA aminoacylation, Glu and Gln	Asparaginyl-tRNA synthetase (EC 6.1.1.22)	fig|1496.1.peg.2612
Protein Metabolism	Protein biosynthesis	tRNA aminoacylation, Glu and Gln	tRNA glutamyl-Q(34)-Glu synthetase (EC 6.1.1.17)	fig|1496.1.peg.98
Protein Metabolism	Protein biosynthesis	tRNA aminoacylation, Ser	Seryl-tRNA synthetase (EC 6.1.1.11)	fig|1496.1.peg.3661, fig|1496.1.peg.443
Protein Metabolism	Protein biosynthesis	tRNA aminoacylation, Phe	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	fig|1496.1.peg.1952
Protein Metabolism	Protein biosynthesis	tRNA aminoacylation, Phe	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	fig|1496.1.peg.1951
Protein Metabolism	Protein processing and modification	Ribosomal protein S12p Asp methylthiotransferase	tRNA-t(6)A37 methylthiotransferase	fig|1496.1.peg.2396
Protein Metabolism	Protein processing and modification	Ribosomal protein S12p Asp methylthiotransferase	tRNA-i(6)A37 methylthiotransferase	fig|1496.1.peg.2810
Protein Metabolism	Protein processing and modification	Ribosomal protein S12p Asp methylthiotransferase	Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase	fig|1496.1.peg.3406
Protein Metabolism	Protein processing and modification	Ribosomal protein S12p Asp methylthiotransferase	SSU ribosomal protein S12p (S23e)	fig|1496.1.peg.3125
Protein Metabolism	Protein processing and modification	SCIFF peptide maturase system	Six-cysteine peptide SCIFF	fig|1496.1.peg.2384
Protein Metabolism	Protein processing and modification	Ribosomal protein S5p acylation	SSU ribosomal protein S5p (S2e)	fig|1496.1.peg.3635
Protein Metabolism	Protein processing and modification	Peptide methionine sulfoxide reductase	Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)	fig|1496.1.peg.3160
Protein Metabolism	Protein processing and modification	Peptide methionine sulfoxide reductase	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)	fig|1496.1.peg.3160
Protein Metabolism	Protein processing and modification	N-linked Glycosylation in Bacteria	UDP-glucose 4-epimerase (EC 5.1.3.2)	fig|1496.1.peg.2294
Protein Metabolism	Protein processing and modification	N-linked Glycosylation in Bacteria	UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	fig|1496.1.peg.2353
Protein Metabolism	Protein processing and modification	FeFe hydrogenase maturation	[FeFe]-hydrogenase maturation protein HydE	fig|1496.1.peg.3172
Protein Metabolism	Protein processing and modification	FeFe hydrogenase maturation	[FeFe]-hydrogenase maturation GTPase HydF	fig|1496.1.peg.3173
Protein Metabolism	Protein processing and modification	FeFe hydrogenase maturation	[FeFe]-hydrogenase maturation protein HydG	fig|1496.1.peg.3171
Protein Metabolism	Protein processing and modification	Lipoprotein Biosynthesis	Lipoprotein signal peptidase (EC 3.4.23.36)	fig|1496.1.peg.2174, fig|1496.1.peg.2898
Protein Metabolism	Protein processing and modification	Lipoprotein Biosynthesis	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	fig|1496.1.peg.2237
Protein Metabolism	Protein processing and modification	Signal peptidase	Signal peptidase I (EC 3.4.21.89)	fig|1496.1.peg.1581, fig|1496.1.peg.1582, fig|1496.1.peg.3401
Protein Metabolism	Protein processing and modification	Signal peptidase	Lipoprotein signal peptidase (EC 3.4.23.36)	fig|1496.1.peg.2174, fig|1496.1.peg.2898
Protein Metabolism	Protein degradation	Putative TldE-TldD proteolytic complex	TldE protein, part of TldE/TldD proteolytic complex	fig|1496.1.peg.470
Protein Metabolism	Protein degradation	Putative TldE-TldD proteolytic complex	TldD protein, part of TldE/TldD proteolytic complex	fig|1496.1.peg.471
Protein Metabolism	Protein degradation	Protein degradation	Nondeblocking aminopeptidase YpdE (X-X-[^PR]- specific)	fig|1496.1.peg.1099
Protein Metabolism	Protein degradation	Protein degradation	Deblocking aminopeptidase (EC 3.4.11.-)	fig|1496.1.peg.3175
Protein Metabolism	Protein degradation	Protein degradation	Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)	fig|1496.1.peg.2190, fig|1496.1.peg.2503, fig|1496.1.peg.59
Protein Metabolism	Protein degradation	EC 3.4.11.- Aminopeptidases	Proline iminopeptidase (EC 3.4.11.5)	fig|1496.1.peg.660
Protein Metabolism	Protein degradation	EC 3.4.11.- Aminopeptidases	Xaa-Pro aminopeptidase (EC 3.4.11.9)	fig|1496.1.peg.1095, fig|1496.1.peg.2596
Protein Metabolism	Protein degradation	EC 3.4.11.- Aminopeptidases	Aminopeptidase S (Leu, Val, Phe, Tyr preference) (EC 3.4.11.24)	fig|1496.1.peg.3767
Protein Metabolism	Protein degradation	EC 3.4.11.- Aminopeptidases	Methionine aminopeptidase (EC 3.4.11.18)	fig|1496.1.peg.3321, fig|1496.1.peg.3630
Protein Metabolism	Protein degradation	EC 3.4.11.- Aminopeptidases	Cytosol aminopeptidase PepA (EC 3.4.11.1)	fig|1496.1.peg.3434
Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ATP-dependent Clp protease ATP-binding subunit ClpX	fig|1496.1.peg.939
Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ATP-dependent protease La (EC 3.4.21.53) Type II	fig|1496.1.peg.1592
Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ATP-dependent Clp protease, ATP-binding subunit ClpC	fig|1496.1.peg.123
Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	fig|1496.1.peg.940, fig|1496.1.peg.991
Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	Nucleotide excision repair protein, with UvrB/UvrC motif	fig|1496.1.peg.125
Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ClpB protein	fig|1496.1.peg.2762
Protein Metabolism	Protein degradation	Proteolysis in bacteria, ATP-dependent	ATP-dependent protease La (EC 3.4.21.53) Type I	fig|1496.1.peg.936
Protein Metabolism	Protein degradation	EC 3.4.13.- Dipeptidases	Aminoacyl-histidine dipeptidase (Peptidase D) (EC 3.4.13.3)	fig|1496.1.peg.1943
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	YgjD and YeaZ	TsaD/Kae1/Qri7 protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA	fig|1496.1.peg.1514
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	YgjD and YeaZ	TsaB protein, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA	fig|1496.1.peg.1516
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	fig|1496.1.peg.38
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Signal recognition particle associated protein	fig|1496.1.peg.39
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)	fig|1496.1.peg.135
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70)	fig|1496.1.peg.2729
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Chromosome (plasmid) partitioning protein ParB	fig|1496.1.peg.3685, fig|1496.1.peg.3687
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Chromosome partition protein smc	fig|1496.1.peg.136, fig|1496.1.peg.2703
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Segregation and condensation protein B	fig|1496.1.peg.3438
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Ribonuclease III (EC 3.1.26.3)	fig|1496.1.peg.138
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Segregation and condensation protein A	fig|1496.1.peg.3439
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Chromosome (plasmid) partitioning protein ParB-2	fig|1496.1.peg.3687
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Two cell division clusters relating to chromosome partitioning	Chromosome (plasmid) partitioning protein ParA	fig|1496.1.peg.3686
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Macromolecular synthesis operon	TsaD/Kae1/Qri7 protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA	fig|1496.1.peg.1514
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Macromolecular synthesis operon	RNA polymerase sigma factor RpoD	fig|1496.1.peg.1168, fig|1496.1.peg.3577
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Macromolecular synthesis operon	DNA primase (EC 2.7.7.-)	fig|1496.1.peg.3576
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Macromolecular synthesis operon	Transamidase GatB domain protein	fig|1496.1.peg.2399
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Macromolecular synthesis operon	SSU ribosomal protein S21p	fig|1496.1.peg.2398
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Macromolecular synthesis operon	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	fig|1496.1.peg.3771, fig|1496.1.peg.3773
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Macromolecular synthesis operon	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	fig|1496.1.peg.3772, fig|1496.1.peg.3774
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Septum site-determining protein MinC	fig|1496.1.peg.247
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	fig|1496.1.peg.166, fig|1496.1.peg.2234
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Cell division protein FtsW	fig|1496.1.peg.2230
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Chromosome (plasmid) partitioning protein ParB	fig|1496.1.peg.3685, fig|1496.1.peg.3687
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Rod shape-determining protein MreD	fig|1496.1.peg.249
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Cell division protein FtsL	fig|1496.1.peg.2235
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Cell division protein FtsK	fig|1496.1.peg.3408
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	MreB-like protein (Mbl protein)	fig|1496.1.peg.1539
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Septum formation protein Maf	fig|1496.1.peg.253
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Septum site-determining protein MinD	fig|1496.1.peg.246
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Chromosome (plasmid) partitioning protein ParA	fig|1496.1.peg.3686
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Rod shape-determining protein RodA	fig|1496.1.peg.244
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Cell division protein FtsZ (EC 3.4.24.-)	fig|1496.1.peg.2224
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Cell division initiation protein DivIVA	fig|1496.1.peg.2196
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Rod shape-determining protein MreB	fig|1496.1.peg.251
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Rod shape-determining protein MreC	fig|1496.1.peg.250
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Cell division protein FtsQ	fig|1496.1.peg.2228
Cell Division and Cell Cycle	Cell Division and Cell Cycle - no subcategory	Bacterial Cytoskeleton	Cell division topological specificity factor MinE	fig|1496.1.peg.245
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	HPr catabolite repression system	Phosphocarrier protein of PTS system	fig|1496.1.peg.2339
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	HPr catabolite repression system	Catabolite control protein A	fig|1496.1.peg.339
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	HPr catabolite repression system	HPr kinase/phosphorylase (EC 2.7.1.-) (EC 2.7.4.-)	fig|1496.1.peg.1060
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Stringent Response, (p)ppGpp metabolism	D-tyrosyl-tRNA(Tyr) deacylase (EC 3.6.1.n1)	fig|1496.1.peg.2326
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Stringent Response, (p)ppGpp metabolism	Adenine phosphoribosyltransferase (EC 2.4.2.7)	fig|1496.1.peg.2328
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Stringent Response, (p)ppGpp metabolism	Histidyl-tRNA synthetase (EC 6.1.1.21)	fig|1496.1.peg.2323
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Stringent Response, (p)ppGpp metabolism	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I	fig|1496.1.peg.2327
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Cell envelope-associated LytR-CpsA-Psr transcriptional attenuators	Shikimate kinase I (EC 2.7.1.71)	fig|1496.1.peg.2966
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Cell envelope-associated LytR-CpsA-Psr transcriptional attenuators	Prephenate dehydratase (EC 4.2.1.51)	fig|1496.1.peg.2968
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Cell envelope-associated LytR-CpsA-Psr transcriptional attenuators	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F1 (as in PMID19099556)	fig|1496.1.peg.2348, fig|1496.1.peg.2350
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Cell envelope-associated LytR-CpsA-Psr transcriptional attenuators	TsaE protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA	fig|1496.1.peg.1517
Regulation and Cell signaling	Signal transduction in Eukaryotes	Plastidial (p)ppGpp-mediated response in plants	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I	fig|1496.1.peg.2327
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	MazEF toxin-antitoxing (programmed cell death) system	Programmed cell death toxin YdcE	fig|1496.1.peg.1115
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	MazEF toxin-antitoxing (programmed cell death) system	Programmed cell death antitoxin YdcD	fig|1496.1.peg.1116
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	LrgA-associated membrane protein LrgB	fig|1496.1.peg.3562
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	Autolysis histidine kinase LytS	fig|1496.1.peg.2179
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	Antiholin-like protein LrgA	fig|1496.1.peg.3561
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	fig|1496.1.peg.796
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	Cytidine deaminase (EC 3.5.4.5)	fig|1496.1.peg.2407
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	Autolysis response regulater LytR	fig|1496.1.peg.2178
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Phd-Doc, YdcE-YdcD toxin-antitoxin (programmed cell death) systems	Programmed cell death toxin YdcE	fig|1496.1.peg.1115
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Phd-Doc, YdcE-YdcD toxin-antitoxin (programmed cell death) systems	Programmed cell death antitoxin YdcD	fig|1496.1.peg.1116
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins)	SSU ribosomal protein S7p (S5e)	fig|1496.1.peg.3124
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins)	Translation elongation factor G	fig|1496.1.peg.3123
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins)	Translation elongation factor Tu	fig|1496.1.peg.3122, fig|1496.1.peg.3136, fig|1496.1.peg.3654, fig|1496.1.peg.91
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins)	SSU ribosomal protein S12p (S23e)	fig|1496.1.peg.3125
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in an unknown function with a Jag Protein and YidC and YidD	RNA-binding protein Jag	fig|1496.1.peg.3680
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in an unknown function with a Jag Protein and YidC and YidD	Protein YidD	fig|1496.1.peg.3678
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in an unknown function with a Jag Protein and YidC and YidD	Inner membrane protein translocase component YidC, short form OxaI-like	fig|1496.1.peg.3679
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in DNA transcription	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	fig|1496.1.peg.3126
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in DNA transcription	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	fig|1496.1.peg.3127
Virulence	Virulence - no subcategory	Mycobacterium virulence operon possibly involved in quinolinate biosynthesis	Quinolinate synthetase (EC 2.5.1.72)	fig|1496.1.peg.2476
Virulence	Virulence - no subcategory	Mycobacterium virulence operon possibly involved in quinolinate biosynthesis	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	fig|1496.1.peg.2478
Virulence	Virulence - no subcategory	Mycobacterium virulence operon possibly involved in quinolinate biosynthesis	L-aspartate oxidase (EC 1.4.3.16)	fig|1496.1.peg.2477
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	LSU ribosomal protein L35p	fig|1496.1.peg.1967
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	Translation initiation factor 3	fig|1496.1.peg.1968
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	LSU ribosomal protein L20p	fig|1496.1.peg.1966
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Alcohol dehydrogenase (EC 1.1.1.1)	fig|1496.1.peg.1321, fig|1496.1.peg.2894, fig|1496.1.peg.446, fig|1496.1.peg.584, fig|1496.1.peg.626, fig|1496.1.peg.726
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY	fig|1496.1.peg.2209
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Diacylglycerol kinase (EC 2.7.1.107)	fig|1496.1.peg.2406
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	fig|1496.1.peg.1647, fig|1496.1.peg.2988
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	fig|1496.1.peg.3405
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	fig|1496.1.peg.2208
