Category	Subcategory	Subsystem	Role	Features
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	fig|817.1.peg.2420
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	fig|817.1.peg.2422
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	Rod shape-determining protein RodA	fig|817.1.peg.1282
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10)	fig|817.1.peg.3746, fig|817.1.peg.559
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	Glutamate racemase (EC 5.1.1.3)	fig|817.1.peg.3692
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)	fig|817.1.peg.2423
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	Penicillin-binding protein 2 (PBP-2)	fig|817.1.peg.1281
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	D-alanine--D-alanine ligase (EC 6.3.2.4)	fig|817.1.peg.3703
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)	fig|817.1.peg.2419
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan Biosynthesis	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)	fig|817.1.peg.4297
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	fig|817.1.peg.1178, fig|817.1.peg.1512
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	fig|817.1.peg.3330
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	N-acetylmuramic acid 6-phosphate etherase	fig|817.1.peg.3773
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)	fig|817.1.peg.1860
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	Phosphoglucosamine mutase (EC 5.4.2.10)	fig|817.1.peg.2176
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	fig|817.1.peg.4667
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	fig|817.1.peg.1177, fig|817.1.peg.4836
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	N-acetylmuramic acid 6-phosphate etherase (EC 4.2.1.126)	fig|817.1.peg.3773
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	YjeE	TsaB protein, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA	fig|817.1.peg.4669
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	YjeE	NAD(P)HX epimerase	fig|817.1.peg.934
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	YjeE	ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136)	fig|817.1.peg.934
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	YjeE	TsaE protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA	fig|817.1.peg.3468
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	YjeE	NAD(P)HX dehydratase	fig|817.1.peg.934
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	YjeE	NAD(P)H-hydrate epimerase (EC 5.1.99.6)	fig|817.1.peg.934
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Recycling of Peptidoglycan Amino Sugars	N-acetylmuramic acid 6-phosphate etherase (EC 4.2.1.126)	fig|817.1.peg.3773
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Recycling of Peptidoglycan Amino Sugars	N-acetylmuramic acid 6-phosphate etherase	fig|817.1.peg.3773
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Recycling of Peptidoglycan Amino Acids	L-alanine-DL-glutamate epimerase	fig|817.1.peg.4848
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Recycling of Peptidoglycan Amino Acids	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	fig|817.1.peg.2234, fig|817.1.peg.3450, fig|817.1.peg.4798, fig|817.1.peg.4875
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Recycling of Peptidoglycan Amino Acids	AmpG permease	fig|817.1.peg.3767, fig|817.1.peg.436
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Recycling of Peptidoglycan Amino Acids	Aminoacyl-histidine dipeptidase (Peptidase D) (EC 3.4.13.3)	fig|817.1.peg.3993, fig|817.1.peg.797
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Recycling of Peptidoglycan Amino Acids	Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13)	fig|817.1.peg.1295
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan biosynthesis--gjo	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)	fig|817.1.peg.2423
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan biosynthesis--gjo	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	fig|817.1.peg.2420
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan biosynthesis--gjo	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)	fig|817.1.peg.2418
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan biosynthesis--gjo	D-alanine--D-alanine ligase (EC 6.3.2.4)	fig|817.1.peg.3703
Cell Wall and Capsule	Cell Wall and Capsule - no subcategory	Peptidoglycan biosynthesis--gjo	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10)	fig|817.1.peg.3746, fig|817.1.peg.559
Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis	Undecaprenyl-diphosphatase (EC 3.6.1.27)	fig|817.1.peg.1975
Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis	N-acetylmannosaminyltransferase (EC 2.4.1.187)	fig|817.1.peg.4899
Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)	fig|817.1.peg.1441, fig|817.1.peg.2161, fig|817.1.peg.3404, fig|817.1.peg.4457, fig|817.1.peg.4632
Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids	fig|817.1.peg.3398, fig|817.1.peg.4884
Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis	D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)	fig|817.1.peg.3879
Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis	Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)	fig|817.1.peg.4444
Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis	Lipopolysaccharide cholinephosphotransferase LicD1 (EC 2.7.8.-)	fig|817.1.peg.4447
Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	fig|817.1.peg.2099
Cell Wall and Capsule	Gram-Positive cell wall components	Teichuronic acid biosynthesis	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)	fig|817.1.peg.4632
Cell Wall and Capsule	Gram-Positive cell wall components	Teichuronic acid biosynthesis	Putative N-acetylgalactosaminyl-diphosphoundecaprenol glucuronosyltransferase	fig|817.1.peg.750
Cell Wall and Capsule	Gram-Positive cell wall components	Teichuronic acid biosynthesis	UDP-glucose dehydrogenase (EC 1.1.1.22)	fig|817.1.peg.107, fig|817.1.peg.3557, fig|817.1.peg.4432, fig|817.1.peg.753, fig|817.1.peg.769, fig|817.1.peg.773, fig|817.1.peg.948
Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Colicin V and Bacteriocin Production Cluster	Dihydrofolate synthase (EC 6.3.2.12)	fig|817.1.peg.1847
Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Colicin V and Bacteriocin Production Cluster	Folylpolyglutamate synthase (EC 6.3.2.17)	fig|817.1.peg.1847
Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Colicin V and Bacteriocin Production Cluster	Amidophosphoribosyltransferase (EC 2.4.2.14)	fig|817.1.peg.258, fig|817.1.peg.3331
Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Colicin V and Bacteriocin Production Cluster	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	fig|817.1.peg.2680, fig|817.1.peg.3128
Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Colicin V and Bacteriocin Production Cluster	Colicin V production protein	fig|817.1.peg.1705
Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Colicin V and Bacteriocin Production Cluster	tRNA pseudouridine synthase A (EC 4.2.1.70)	fig|817.1.peg.587
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Copper homeostasis	Copper-translocating P-type ATPase (EC 3.6.3.4)	fig|817.1.peg.4164
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium resistance	Quinolinate synthetase (EC 2.5.1.72)	fig|817.1.peg.2026
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium resistance	Heavy metal RND efflux outer membrane protein, CzcC family	fig|817.1.peg.3158, fig|817.1.peg.4017
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium resistance	Cobalt-zinc-cadmium resistance protein CzcD	fig|817.1.peg.3266
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium resistance	Permease of the drug/metabolite transporter (DMT) superfamily	fig|817.1.peg.1147, fig|817.1.peg.1497, fig|817.1.peg.1912, fig|817.1.peg.271, fig|817.1.peg.3587, fig|817.1.peg.787
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium resistance	Cation efflux system protein CusA	fig|817.1.peg.1664, fig|817.1.peg.2189, fig|817.1.peg.3159, fig|817.1.peg.3522, fig|817.1.peg.4015, fig|817.1.peg.4105, fig|817.1.peg.4687
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium resistance	Cobalt-zinc-cadmium resistance protein	fig|817.1.peg.2047
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium resistance	Cobalt-zinc-cadmium resistance protein CzcA	fig|817.1.peg.1664, fig|817.1.peg.2189, fig|817.1.peg.3159, fig|817.1.peg.3522, fig|817.1.peg.4015, fig|817.1.peg.4105, fig|817.1.peg.4687
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium resistance	Probable Co/Zn/Cd efflux system membrane fusion protein	fig|817.1.peg.1663, fig|817.1.peg.1807, fig|817.1.peg.2187, fig|817.1.peg.3157, fig|817.1.peg.3521, fig|817.1.peg.3545, fig|817.1.peg.3973, fig|817.1.peg.4016
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium resistance	Transcriptional regulator, MerR family	fig|817.1.peg.406
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Zinc resistance	Response regulator of zinc sigma-54-dependent two-component system	fig|817.1.peg.3624
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Mercuric reductase	PF00070 family, FAD-dependent NAD(P)-disulphide oxidoreductase	fig|817.1.peg.4392
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Mercuric reductase	Mercuric ion reductase (EC 1.16.1.1)	fig|817.1.peg.4392
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Mercury resistance operon	Mercuric ion reductase (EC 1.16.1.1)	fig|817.1.peg.4392
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Copper homeostasis: copper tolerance	Cytoplasmic copper homeostasis protein cutC	fig|817.1.peg.3199
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Resistance to fluoroquinolones	DNA gyrase subunit B (EC 5.99.1.3)	fig|817.1.peg.2430
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Resistance to fluoroquinolones	DNA gyrase subunit A (EC 5.99.1.3)	fig|817.1.peg.169
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Resistance to fluoroquinolones	Topoisomerase IV subunit B (EC 5.99.1.-)	fig|817.1.peg.2071
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Resistance to fluoroquinolones	Topoisomerase IV subunit A (EC 5.99.1.-)	fig|817.1.peg.2491
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Beta-lactamase	Beta-lactamase (EC 3.5.2.6)	fig|817.1.peg.1391
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Beta-lactamase	Metal-dependent hydrolases of the beta-lactamase superfamily I	fig|817.1.peg.1859
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Beta-lactamase	Beta-lactamase (Cephalosporinase) (EC 3.5.2.6)	fig|817.1.peg.3774
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multidrug Resistance Efflux Pumps	RND efflux system, membrane fusion protein CmeA	fig|817.1.peg.1172, fig|817.1.peg.149
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multidrug Resistance Efflux Pumps	RND efflux system, outer membrane lipoprotein CmeC	fig|817.1.peg.1170, fig|817.1.peg.1466, fig|817.1.peg.148
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multidrug Resistance Efflux Pumps	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	fig|817.1.peg.1405, fig|817.1.peg.1408, fig|817.1.peg.4040, fig|817.1.peg.4780, fig|817.1.peg.4787
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multidrug Resistance Efflux Pumps	Acriflavin resistance protein	fig|817.1.peg.1666, fig|817.1.peg.1808, fig|817.1.peg.3546
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multidrug Resistance Efflux Pumps	Membrane fusion protein of RND family multidrug efflux pump	fig|817.1.peg.1172, fig|817.1.peg.149, fig|817.1.peg.3521
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multidrug Resistance Efflux Pumps	RND efflux system, inner membrane transporter CmeB	fig|817.1.peg.1171, fig|817.1.peg.150, fig|817.1.peg.151, fig|817.1.peg.3139
Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Multidrug Resistance Efflux Pumps	Macrolide-specific efflux protein MacA	fig|817.1.peg.1465
Miscellaneous	Miscellaneous - no subcategory	EC 6.3.4.- Ligases that form carbon-nitrogen bonds	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	fig|817.1.peg.1947
Miscellaneous	Miscellaneous - no subcategory	EC 6.3.4.- Ligases that form carbon-nitrogen bonds	Formate--tetrahydrofolate ligase (EC 6.3.4.3)	fig|817.1.peg.17
Miscellaneous	Miscellaneous - no subcategory	EC 6.3.4.- Ligases that form carbon-nitrogen bonds	Adenylosuccinate synthetase (EC 6.3.4.4)	fig|817.1.peg.3814
Miscellaneous	Miscellaneous - no subcategory	EC 6.3.4.- Ligases that form carbon-nitrogen bonds	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	fig|817.1.peg.4300
Miscellaneous	Miscellaneous - no subcategory	EC 6.3.4.- Ligases that form carbon-nitrogen bonds	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	fig|817.1.peg.2682, fig|817.1.peg.3127
Miscellaneous	Miscellaneous - no subcategory	EC 6.3.4.- Ligases that form carbon-nitrogen bonds	Argininosuccinate synthase (EC 6.3.4.5)	fig|817.1.peg.3669
Miscellaneous	Miscellaneous - no subcategory	EC 6.3.4.- Ligases that form carbon-nitrogen bonds	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	fig|817.1.peg.2681, fig|817.1.peg.3126
Miscellaneous	Miscellaneous - no subcategory	EC 6.3.4.- Ligases that form carbon-nitrogen bonds	Queuosine Biosynthesis QueC ATPase	fig|817.1.peg.4365
Miscellaneous	Miscellaneous - no subcategory	EC 6.3.4.- Ligases that form carbon-nitrogen bonds	CTP synthase (EC 6.3.4.2)	fig|817.1.peg.3370
Miscellaneous	Miscellaneous - no subcategory	Muconate lactonizing enzyme family	L-alanine-DL-glutamate epimerase	fig|817.1.peg.4848
Miscellaneous	Miscellaneous - no subcategory	Muconate lactonizing enzyme family	O-succinylbenzoate synthase (EC 4.2.1.113)	fig|817.1.peg.238
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	L-asparaginase I, cytoplasmic (EC 3.5.1.1)	fig|817.1.peg.3294, fig|817.1.peg.3592
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	fig|817.1.peg.1477, fig|817.1.peg.4177
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Malate dehydrogenase (EC 1.1.1.37)	fig|817.1.peg.2906, fig|817.1.peg.3662
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	L-asparaginase (EC 3.5.1.1)	fig|817.1.peg.2260
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Alkyl hydroperoxide reductase protein C (EC 1.6.4.-)	fig|817.1.peg.289
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Adenylylsulfate kinase (EC 2.7.1.25)	fig|817.1.peg.2734
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	fig|817.1.peg.290
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Hydrogen peroxide-inducible genes activator	fig|817.1.peg.222
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Free methionine-(R)-sulfoxide reductase, contains GAF domain	fig|817.1.peg.1399
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Phosphoglycolate phosphatase (EC 3.1.3.18)	fig|817.1.peg.542, fig|817.1.peg.856
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	5-nucleotidase SurE (EC 3.1.3.5)	fig|817.1.peg.808
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)	fig|817.1.peg.2401
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)	fig|817.1.peg.2028
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Aspartate ammonia-lyase (EC 4.3.1.1)	fig|817.1.peg.2258
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	RNA-binding C-terminal domain PUA	fig|817.1.peg.3694
Miscellaneous	Miscellaneous - no subcategory	Metabolite repair	Glutamate 5-kinase (EC 2.7.2.11)	fig|817.1.peg.3694
Miscellaneous	Miscellaneous - no subcategory	Broadly distributed proteins not in subsystems	YbbM seven transmembrane helix protein	fig|817.1.peg.142
Miscellaneous	Miscellaneous - no subcategory	Broadly distributed proteins not in subsystems	YbbL ABC transporter ATP-binding protein	fig|817.1.peg.141
Miscellaneous	Plant-Prokaryote comparative genomics	YebC	FIG000859: hypothetical protein YebC	fig|817.1.peg.3406
Miscellaneous	Plant-Prokaryote comparative genomics	YebC	AMP nucleosidase (EC 3.2.2.4)	fig|817.1.peg.153
Miscellaneous	Plant-Prokaryote comparative genomics	YebC	Threonyl-tRNA synthetase (EC 6.1.1.3)	fig|817.1.peg.2756
Miscellaneous	Plant-Prokaryote comparative genomics	YebC	Holliday junction DNA helicase RuvA	fig|817.1.peg.4653
Miscellaneous	Plant-Prokaryote comparative genomics	YebC	FIG000605: protein co-occurring with transport systems (COG1739)	fig|817.1.peg.4174
Miscellaneous	Plant-Prokaryote comparative genomics	YebC	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)	fig|817.1.peg.3863
Miscellaneous	Plant-Prokaryote comparative genomics	YebC	GTP-binding and nucleic acid-binding protein YchF	fig|817.1.peg.2038
Miscellaneous	Plant-Prokaryote comparative genomics	YebC	Holliday junction DNA helicase RuvB	fig|817.1.peg.1916
Miscellaneous	Plant-Prokaryote comparative genomics	COG2509	Diadenylate cyclase spyDAC	fig|817.1.peg.3740
Miscellaneous	Plant-Prokaryote comparative genomics	COG2509	Phosphomannomutase (EC 5.4.2.8)	fig|817.1.peg.2176
Miscellaneous	Plant-Prokaryote comparative genomics	COG2509	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	fig|817.1.peg.3330
Miscellaneous	Plant-Prokaryote comparative genomics	COG2509	Butyrate kinase (EC 2.7.2.7)	fig|817.1.peg.1291
Miscellaneous	Plant-Prokaryote comparative genomics	COG2509	phosphotransbutyrylase (EC 2.3.1.19)	fig|817.1.peg.1292
Miscellaneous	Plant-Prokaryote comparative genomics	COG2509	Phosphoglucosamine mutase (EC 5.4.2.10)	fig|817.1.peg.2176
Miscellaneous	Plant-Prokaryote comparative genomics	At4g38090	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2	fig|817.1.peg.3685
Miscellaneous	Plant-Prokaryote comparative genomics	At4g38090	FIG000605: protein co-occurring with transport systems (COG1739)	fig|817.1.peg.4174
Miscellaneous	Plant-Prokaryote comparative genomics	At4g38090	Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy	fig|817.1.peg.4482
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraB	fig|817.1.peg.1736, fig|817.1.peg.1737, fig|817.1.peg.2631, fig|817.1.peg.2836, fig|817.1.peg.345, fig|817.1.peg.4246
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraN	fig|817.1.peg.1721, fig|817.1.peg.205, fig|817.1.peg.358, fig|817.1.peg.4227
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraG	fig|817.1.peg.1728, fig|817.1.peg.2635, fig|817.1.peg.350, fig|817.1.peg.4241
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraA	fig|817.1.peg.1733, fig|817.1.peg.1738, fig|817.1.peg.2629, fig|817.1.peg.2871, fig|817.1.peg.343, fig|817.1.peg.4247
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraM	fig|817.1.peg.1722, fig|817.1.peg.204, fig|817.1.peg.357, fig|817.1.peg.4228
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraJ	fig|817.1.peg.1725, fig|817.1.peg.202, fig|817.1.peg.353, fig|817.1.peg.4233
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraE	fig|817.1.peg.2633, fig|817.1.peg.347, fig|817.1.peg.4243
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Putative conjugative transposon mobilization protein BF0132	fig|817.1.peg.1742, fig|817.1.peg.2626, fig|817.1.peg.340, fig|817.1.peg.4250
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Putative mobilization protein BF0133	fig|817.1.peg.1743, fig|817.1.peg.2625, fig|817.1.peg.339, fig|817.1.peg.4251
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraO	fig|817.1.peg.1720, fig|817.1.peg.206, fig|817.1.peg.359, fig|817.1.peg.4225
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraC	fig|817.1.peg.1736
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraL	fig|817.1.peg.1723, fig|817.1.peg.355, fig|817.1.peg.4229, fig|817.1.peg.4922
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraK	fig|817.1.peg.1724, fig|817.1.peg.203, fig|817.1.peg.354, fig|817.1.peg.4232
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraP	fig|817.1.peg.1718
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraI	fig|817.1.peg.1726, fig|817.1.peg.201, fig|817.1.peg.352, fig|817.1.peg.4235
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraH	fig|817.1.peg.199, fig|817.1.peg.351, fig|817.1.peg.4236
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	hypothetical protein clusted with conjugative transposons, BF0131	fig|817.1.peg.1741, fig|817.1.peg.2548, fig|817.1.peg.2627, fig|817.1.peg.341, fig|817.1.peg.4249
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraQ	fig|817.1.peg.1717, fig|817.1.peg.207, fig|817.1.peg.360, fig|817.1.peg.4224
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraD	fig|817.1.peg.1732, fig|817.1.peg.2632, fig|817.1.peg.346, fig|817.1.peg.4245
Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Conjugative transposon, Bacteroidales	Conjugative transposon protein TraF	fig|817.1.peg.1729, fig|817.1.peg.1730, fig|817.1.peg.2634, fig|817.1.peg.348, fig|817.1.peg.4242
