Category	Subcategory	Subsystem	Role	Features
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	LysR family transcriptional regulator YcjZ	fig|562.374.peg.6045
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	LysR family transcriptional regulator YneJ	fig|562.374.peg.2425
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	Cys regulon transcriptional activator CysB	fig|562.374.peg.6116
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	LysR family transcriptional regulator YnfL	fig|562.374.peg.4438, fig|562.374.peg.4463
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	LysR family transcriptional regulator YbhD	fig|562.374.peg.1072
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	Hydrogen peroxide-inducible genes activator	fig|562.374.peg.3644
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	Nitrogen assimilation regulatory protein Nac	fig|562.374.peg.726
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	LysR family transcriptional regulator YfeR	fig|562.374.peg.806
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	Cyn operon transcriptional activator	fig|562.374.peg.1218
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	Transcriptional activator protein LysR	fig|562.374.peg.3841
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	LysR family transcriptional regulator STM2281	fig|562.374.peg.3388
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	DNA-binding regulatory proteins, strays	LysR family transcriptional regulator YdcI	fig|562.374.peg.2308
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	Queuosine biosynthesis QueD, PTPS-I	fig|562.374.peg.3924
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	Carbonic anhydrase (EC 4.2.1.1)	fig|562.374.peg.1217, fig|562.374.peg.2176
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	Putative metal chaperone, involved in Zn homeostasis, GTPase of COG0523 family	fig|562.374.peg.2953, fig|562.374.peg.3324
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	fig|562.374.peg.2553, fig|562.374.peg.2706, fig|562.374.peg.3054, fig|562.374.peg.3865
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	C4-type zinc finger protein, DksA/TraR family	fig|562.374.peg.2156
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	Porphobilinogen synthase (EC 4.2.1.24)	fig|562.374.peg.5634
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	Zinc uptake regulation protein ZUR	fig|562.374.peg.3734
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	fig|562.374.peg.5448
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	GTP cyclohydrolase I (EC 3.5.4.16) type 1	fig|562.374.peg.3299
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	fig|562.374.peg.1734
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Zinc regulated enzymes	Dihydroorotase (EC 3.5.2.3)	fig|562.374.peg.1646
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Stringent Response, (p)ppGpp metabolism	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase (EC 3.6.1.40)	fig|562.374.peg.698
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Stringent Response, (p)ppGpp metabolism	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	fig|562.374.peg.1150
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Stringent Response, (p)ppGpp metabolism	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2)	fig|562.374.peg.1150
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Stringent Response, (p)ppGpp metabolism	D-tyrosyl-tRNA(Tyr) deacylase (EC 3.6.1.n1)	fig|562.374.peg.3547
Regulation and Cell signaling	Regulation and Cell signaling - no subcategory	Stringent Response, (p)ppGpp metabolism	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I	fig|562.374.peg.3900
Regulation and Cell signaling	Signal transduction in Eukaryotes	Plastidial (p)ppGpp-mediated response in plants	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I	fig|562.374.peg.3900
Regulation and Cell signaling	Quorum sensing and biofilm formation	Quorum sensing in Yersinia	N-3-oxohexanoyl-L-homoserine lactone quorum-sensing transcriptional activator	fig|562.374.peg.857
Regulation and Cell signaling	Quorum sensing and biofilm formation	Quorum sensing in Yersinia	N-3-oxooctanoyl-L-homoserine lactone quorum-sensing transcriptional activator	fig|562.374.peg.857
Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	Autoinducer 2 (AI-2) kinase LsrK (EC 2.7.1.-)	fig|562.374.peg.2410
Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	Autoinducer 2 (AI-2) ABC transport system, membrane channel protein LsrC	fig|562.374.peg.2413
Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	Autoinducer 2 (AI-2) ABC transport system, fused AI2 transporter subunits and ATP-binding component	fig|562.374.peg.2412
Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	LsrR, transcriptional repressor of lsr operon	fig|562.374.peg.2411, fig|562.374.peg.553
Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	Autoinducer 2 (AI-2) aldolase LsrF (EC 4.2.1.-)	fig|562.374.peg.2416
Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	S-ribosylhomocysteine lyase (EC 4.4.1.21)	fig|562.374.peg.4009
Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	Autoinducer 2 (AI-2) modifying protein LsrG	fig|562.374.peg.2417
Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	Autoinducer 2 (AI-2) ABC transport system, membrane channel protein LsrD	fig|562.374.peg.2414
Regulation and Cell signaling	Quorum sensing and biofilm formation	Autoinducer 2 (AI-2) transport and processing (lsrACDBFGE operon)	Autoinducer 2 (AI-2) ABC transport system, periplasmic AI-2 binding protein LsrB	fig|562.374.peg.2415
Regulation and Cell signaling	Quorum sensing and biofilm formation	Biofilm Adhesin Biosynthesis	Biofilm PGA synthesis auxiliary protein PgaD	fig|562.374.peg.1492
Regulation and Cell signaling	Quorum sensing and biofilm formation	Biofilm Adhesin Biosynthesis	Biofilm PGA outer membrane secretin PgaA	fig|562.374.peg.1495
Regulation and Cell signaling	Quorum sensing and biofilm formation	Biofilm Adhesin Biosynthesis	Biofilm PGA synthesis deacetylase PgaB (EC 3.-)	fig|562.374.peg.1494
Regulation and Cell signaling	Quorum sensing and biofilm formation	Biofilm Adhesin Biosynthesis	Biofilm PGA synthesis N-glycosyltransferase PgaC (EC 2.4.-.-)	fig|562.374.peg.1493
Regulation and Cell signaling	Regulation of virulence	A conserved operon linked to TyrR and possibly involved in virulence	Membrane protein YcjF	fig|562.374.peg.6054
Regulation and Cell signaling	Regulation of virulence	A conserved operon linked to TyrR and possibly involved in virulence	Conserved protein YcjX with nucleoside triphosphate hydrolase domain	fig|562.374.peg.6055
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	MazEF toxin-antitoxing (programmed cell death) system	Programmed cell death toxin ChpB	fig|562.374.peg.5704
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	MazEF toxin-antitoxing (programmed cell death) system	Programmed cell death antitoxin MazE	fig|562.374.peg.3901
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	MazEF toxin-antitoxing (programmed cell death) system	Programmed cell death antitoxin ChpS	fig|562.374.peg.5703
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	MazEF toxin-antitoxing (programmed cell death) system	Programmed cell death toxin MazF	fig|562.374.peg.3902
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	A toxin-antitoxin module cotranscribed with DinB	Toxin YafO	fig|562.374.peg.1361
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	A toxin-antitoxin module cotranscribed with DinB	Uncharacterized acetyltransferase YafP (EC 2.3.1.-)	fig|562.374.peg.1362
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	A toxin-antitoxin module cotranscribed with DinB	Antitoxin YafN	fig|562.374.peg.1360
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	LrgA-associated membrane protein LrgB	fig|562.374.peg.3285
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	Antiholin-like protein LrgA	fig|562.374.peg.3284
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	fig|562.374.peg.4759
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	Cytidine deaminase (EC 3.5.4.5)	fig|562.374.peg.3286
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Murein hydrolase regulation and cell death	tRNA-dihydrouridine synthase C (EC 1.-.-.-)	fig|562.374.peg.3277
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	ParD protein (antitoxin to ParE)	fig|562.374.peg.5588
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	YkfI toxin protein	fig|562.374.peg.754
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	CcdB toxin protein	fig|562.374.peg.2262
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	YafQ toxin protein	fig|562.374.peg.1349
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	CcdA protein (antitoxin to CcdB)	fig|562.374.peg.2263
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	DNA-damage-inducible protein J	fig|562.374.peg.1350
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	YeeU protein (antitoxin to YeeV)	fig|562.374.peg.1137, fig|562.374.peg.1686, fig|562.374.peg.755
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	ParE toxin protein	fig|562.374.peg.5587
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	YeeV toxin protein	fig|562.374.peg.1136, fig|562.374.peg.1685
Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin systems (other than RelBE and MazEF)	HigA protein (antitoxin to HigB)	fig|562.374.peg.2370, fig|562.374.peg.5503
Virulence	Adhesion	Type 1 pili (mannose-sensitive fimbriae)	type 1 fimbriae regulatory protein FimE	fig|562.374.peg.3001
Virulence	Adhesion	Type 1 pili (mannose-sensitive fimbriae)	type 1 fimbrae adaptor subunit FimF	fig|562.374.peg.2400, fig|562.374.peg.2467, fig|562.374.peg.2995
Virulence	Adhesion	Type 1 pili (mannose-sensitive fimbriae)	type 1 fimbriae anchoring protein FimD	fig|562.374.peg.1969, fig|562.374.peg.2401, fig|562.374.peg.2402, fig|562.374.peg.2471, fig|562.374.peg.2472, fig|562.374.peg.2473, fig|562.374.peg.2996, fig|562.374.peg.2997, fig|562.374.peg.4725, fig|562.374.peg.5179, fig|562.374.peg.5180
Virulence	Adhesion	Type 1 pili (mannose-sensitive fimbriae)	type 1 fimbriae major subunit FimA	fig|562.374.peg.2404, fig|562.374.peg.2475, fig|562.374.peg.3000, fig|562.374.peg.5444
Virulence	Adhesion	Type 1 pili (mannose-sensitive fimbriae)	type 1 fimbriae protein FimI, unknown function	fig|562.374.peg.2999
Virulence	Adhesion	Type 1 pili (mannose-sensitive fimbriae)	type 1 fimbrae adaptor subunit FimG	fig|562.374.peg.2399, fig|562.374.peg.2994
Virulence	Adhesion	Type 1 pili (mannose-sensitive fimbriae)	mannose-specific adhesin FimH	fig|562.374.peg.2398, fig|562.374.peg.2993
Virulence	Adhesion	Type 1 pili (mannose-sensitive fimbriae)	chaperone FimC	fig|562.374.peg.2403, fig|562.374.peg.2998
Virulence	Adhesion	Type 1 pili (mannose-sensitive fimbriae)	type 1 fimbriae regulatory protein FimB	fig|562.374.peg.3002
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins)	SSU ribosomal protein S7p (S5e)	fig|562.374.peg.4908
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins)	Translation elongation factor G	fig|562.374.peg.4907
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins)	Translation elongation factor Tu	fig|562.374.peg.3657, fig|562.374.peg.4905
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (SSU ribosomal proteins)	SSU ribosomal protein S12p (S23e)	fig|562.374.peg.4909
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in DNA transcription	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	fig|562.374.peg.3666
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in DNA transcription	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	fig|562.374.peg.3665
Virulence	Virulence - no subcategory	Mycobacterium virulence operon possibly involved in quinolinate biosynthesis	Quinolinate synthetase (EC 2.5.1.72)	fig|562.374.peg.1052
Virulence	Virulence - no subcategory	Mycobacterium virulence operon possibly involved in quinolinate biosynthesis	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	fig|562.374.peg.2194
Virulence	Virulence - no subcategory	Mycobacterium virulence operon possibly involved in quinolinate biosynthesis	L-aspartate oxidase (EC 1.4.3.16)	fig|562.374.peg.3199
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	LSU ribosomal protein L35p	fig|562.374.peg.4308
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	Translation initiation factor 3	fig|562.374.peg.4307
Virulence	Virulence - no subcategory	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins)	LSU ribosomal protein L20p	fig|562.374.peg.4309
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Alcohol dehydrogenase (EC 1.1.1.1)	fig|562.374.peg.1234, fig|562.374.peg.2371, fig|562.374.peg.5221, fig|562.374.peg.5750, fig|562.374.peg.5832
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY	fig|562.374.peg.4629
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Phosphatidylglycerophosphatase A (EC 3.1.3.27)	fig|562.374.peg.5578
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8)	fig|562.374.peg.3210
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	fig|562.374.peg.1191
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Glycerol kinase (EC 2.7.1.30)	fig|562.374.peg.3597
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Anaerobic glycerol-3-phosphate dehydrogenase subunit A (EC 1.1.5.3)	fig|562.374.peg.3392
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Phosphatidylglycerophosphatase B (EC 3.1.3.27)	fig|562.374.peg.6111
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Phosphatidylserine decarboxylase (EC 4.1.1.65)	fig|562.374.peg.2712
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	fig|562.374.peg.3729
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Aldehyde dehydrogenase B (EC 1.2.1.22)	fig|562.374.peg.5219
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (EC 1.1.5.3)	fig|562.374.peg.3393
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	fig|562.374.peg.4588
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Diacylglycerol kinase (EC 2.7.1.107)	fig|562.374.peg.3730, fig|562.374.peg.673
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	fig|562.374.peg.2292
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Cardiolipin synthetase (EC 2.7.8.-)	fig|562.374.peg.2647, fig|562.374.peg.5842
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	fig|562.374.peg.2124, fig|562.374.peg.2293
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	fig|562.374.peg.4994
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Acyl carrier protein	fig|562.374.peg.1613
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Phosphate:acyl-ACP acyltransferase PlsX	fig|562.374.peg.1617
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26)	fig|562.374.peg.3589
Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria	Glycerate kinase (EC 2.7.1.31)	fig|562.374.peg.5460
Fatty Acids, Lipids, and Isoprenoids	Triacylglycerols	Triacylglycerol metabolism	Lysophospholipase L2 (EC 3.1.1.5)	fig|562.374.peg.956
Fatty Acids, Lipids, and Isoprenoids	Triacylglycerols	Triacylglycerol metabolism	Putative lipase in cluster with Phosphatidate cytidylyltransferase	fig|562.374.peg.2294
Fatty Acids, Lipids, and Isoprenoids	Triacylglycerols	Triacylglycerol metabolism	Phospholipase A1 precursor (EC 3.1.1.32, EC 3.1.1.4)	fig|562.374.peg.952
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	fig|562.374.peg.1616
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	fig|562.374.peg.1512, fig|562.374.peg.1614, fig|562.374.peg.3275
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	fig|562.374.peg.2114
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	fig|562.374.peg.3479
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	fig|562.374.peg.6098
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	fig|562.374.peg.1516, fig|562.374.peg.1612
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)	fig|562.374.peg.1511, fig|562.374.peg.3187
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	fig|562.374.peg.4837
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	fig|562.374.peg.4838
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	4'-phosphopantetheinyl transferase (EC 2.7.8.-)	fig|562.374.peg.5074
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	fig|562.374.peg.3471
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	Acyl carrier protein	fig|562.374.peg.1613
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	Acyl carrier protein phosphodiesterase (EC 3.1.4.14)	fig|562.374.peg.5594
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	fig|562.374.peg.1517, fig|562.374.peg.1524, fig|562.374.peg.1615
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty Acid Biosynthesis FASII	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)	fig|562.374.peg.2119
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	FIG027190: Putative transmembrane protein	fig|562.374.peg.5067
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	Acyl carrier protein (ACP1)	fig|562.374.peg.5060
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	FIG143263: Glycosyl transferase	fig|562.374.peg.5065
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	3-hydroxydecanoyl-[ACP] dehydratase (EC 4.2.1.60)	fig|562.374.peg.5071
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	Lysophospholipid acyltransferase	fig|562.374.peg.5065
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	FIG018329: 1-acyl-sn-glycerol-3-phosphate acyltransferase	fig|562.374.peg.5059
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	3-oxoacyl-[ACP] reductase (EC 1.1.1.100)	fig|562.374.peg.5072
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	Acyl carrier protein (ACP2)	fig|562.374.peg.5061
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	FIG002571: 4-hydroxybenzoyl-CoA thioesterase domain protein	fig|562.374.peg.5066
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	FIG138576: 3-oxoacyl-[ACP] synthase (EC 2.3.1.41)	fig|562.374.peg.5073
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	FIGfam138462: Acyl-CoA synthetase, AMP-(fatty) acid ligase	fig|562.374.peg.5063
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	(3R)-hydroxymyristoyl-[ACP] dehydratase (EC 4.2.1.-)	fig|562.374.peg.5064
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	3-oxoacyl-[ACP] synthase	fig|562.374.peg.5058
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	FIG035331: hypothetical protein	fig|562.374.peg.5069
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	3-oxoacyl-[ACP] synthase (EC 2.3.1.41) FabV like	fig|562.374.peg.5070
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	FIG021862: membrane protein, exporter	fig|562.374.peg.5068
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid and Fatty acid biosynthesis related cluster	FIG017861: hypothetical protein	fig|562.374.peg.5062
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine Metabolism in Microorganisms	L-carnitine/gamma-butyrobetaine antiporter	fig|562.374.peg.2855
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine Metabolism in Microorganisms	Electron transfer flavoprotein, alpha subunit FixB	fig|562.374.peg.2270
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine Metabolism in Microorganisms	Carnitinyl-CoA dehydratase (EC 4.2.1.-)	fig|562.374.peg.2859
Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine Metabolism in Microorganisms	Crotonobetaine carnitine-CoA ligase (EC 6.3.2.-)	fig|562.374.peg.2858
